Date,Open,High,Low,Close,Volume,Adj Close
2009-06-04,520.00,529.25,520.00,523.50,39285200,367.592
2009-06-03,530.00,530.25,517.00,518.50,44728500,364.081
2009-06-02,521.75,530.00,520.22,530.00,34798300,372.156
2009-06-01,515.00,533.333,511.50,524.75,40912300,368.469
2009-05-29,510.00,519.85,509.50,511.00,49361700,358.814
2009-05-28,500.00,510.25,498.50,508.25,26671600,356.883
2009-05-27,504.25,509.26,501.75,505.00,52747200,354.601
2009-05-26,502.50,507.50,491.25,505.25,54363000,354.777
2009-05-25,500.75,500.75,500.75,500.75,000,351.617
2009-05-22,503.50,503.50,495.00,500.75,59935900,351.617
2009-05-21,504.00,511.48,493.75,498.00,29438300,349.686
2009-05-20,508.50,518.00,506.75,513.00,41044800,360.219
2009-05-19,513.25,514.02,505.00,509.25,35780200,357.586
2009-05-18,497.00,526.387,491.25,513.25,31208300,360.394
2009-05-15,502.00,510.50,496.50,501.00,36323100,351.793
2009-05-14,507.25,517.584,499.00,504.25,38014900,354.075
2009-05-13,512.00,524.30,507.25,510.50,44321900,358.463
2009-05-12,513.25,519.75,507.00,517.00,39845400,356.301
2009-05-11,526.00,531.30,511.50,514.50,59434900,354.578
2009-05-08,515.00,524.00,510.50,521.00,39087900,359.057
2009-05-07,508.00,525.037,500.25,510.00,78925600,351.476
2009-05-06,496.50,505.50,487.00,500.25,42713900,344.757
2009-05-05,500.00,500.25,488.67,493.00,40752400,339.76
2009-05-04,485.75,485.75,485.75,485.75,000,334.764
2009-05-01,480.25,489.00,479.50,485.75,15434800,334.764
2009-04-30,490.00,494.50,481.75,482.50,43689000,332.524
2009-04-29,485.25,489.72,476.00,489.25,39900200,337.176
2009-04-28,480.00,492.25,475.00,483.50,64410900,333.213
2009-04-27,468.75,484.25,464.00,483.25,40016500,333.041
2009-04-24,462.00,479.25,459.25,478.75,52959800,329.94
2009-04-23,453.25,467.452,446.75,457.00,41880500,314.95
2009-04-22,445.75,456.00,442.50,451.00,47605500,310.815
2009-04-21,448.00,450.01,436.00,448.50,39739000,309.092
2009-04-20,449.50,453.50,444.00,445.25,44276700,306.853
2009-04-17,449.00,450.00,442.50,447.75,45201400,308.576
2009-04-16,437.00,442.50,430.50,442.50,57281600,304.957
2009-04-15,438.50,445.00,426.50,429.50,46014900,295.998
2009-04-14,451.00,451.00,429.25,438.50,50925500,302.201
2009-04-13,446.00,446.00,446.00,446.00,000,307.37
2009-04-10,446.00,446.00,446.00,446.00,000,307.37
2009-04-09,449.00,453.50,439.25,446.00,42668200,307.37
2009-04-08,441.50,453.50,433.00,443.25,48044900,305.474
2009-04-07,460.25,462.50,442.00,445.50,34403500,307.025
2009-04-06,461.00,464.25,446.75,453.25,28449300,312.366
2009-04-03,477.25,478.174,454.00,457.50,47124800,315.295
2009-04-02,469.25,476.25,461.00,472.50,62292500,325.633
2009-04-01,465.25,466.00,453.50,461.00,67550200,317.707
2009-03-31,460.00,474.25,459.00,471.50,50176200,324.943
2009-03-30,471.50,473.00,458.75,459.50,32428300,316.673
2009-03-27,480.00,482.00,473.25,476.50,27895500,328.389
2009-03-26,480.75,482.00,474.00,478.25,28597800,329.595
2009-03-25,469.00,484.109,468.00,476.50,41412000,328.389
2009-03-24,480.00,483.00,463.50,471.75,44779700,325.116
2009-03-23,473.00,479.25,461.50,475.75,45958100,327.872
2009-03-20,459.50,467.25,456.00,463.50,64796100,319.43
2009-03-19,463.75,470.00,452.75,462.50,80382400,318.741
2009-03-18,466.25,468.75,453.75,461.50,66664500,318.052
2009-03-17,455.75,460.00,447.50,459.00,34051900,316.329
2009-03-16,454.50,459.50,446.093,459.00,32111400,316.329
2009-03-13,458.00,463.50,447.75,450.75,33235900,310.643
2009-03-12,447.00,456.00,445.00,447.75,64362300,308.576
2009-03-11,451.25,455.75,444.50,448.25,73064000,308.92
2009-03-10,434.00,454.50,422.25,451.25,74548500,310.988
2009-03-09,417.50,440.44,416.25,438.25,83943800,302.028
2009-03-06,410.75,431.32,407.50,414.00,58561500,285.316
2009-03-05,420.00,423.50,412.00,413.00,92732300,284.627
2009-03-04,410.00,424.00,409.00,421.25,67318300,290.313
2009-03-03,421.50,455.00,400.00,404.50,81829600,278.769
2009-03-02,438.25,443.50,422.75,422.75,67731200,291.346
2009-02-27,452.25,461.00,441.75,448.25,61760900,308.92
2009-02-26,467.25,473.00,452.50,459.25,63954700,316.501
2009-02-25,459.25,465.50,450.25,464.50,74031200,320.119
2009-02-24,449.50,458.75,445.00,454.75,46324700,313.40
2009-02-23,468.00,471.48,452.75,453.50,42394800,312.538
2009-02-20,472.50,480.318,460.25,462.50,39692100,318.741
2009-02-19,483.00,486.67,471.00,483.25,41786600,333.041
2009-02-18,485.00,492.75,469.00,477.75,58291900,329.251
2009-02-17,492.25,499.908,485.00,492.50,53834200,332.648
2009-02-16,504.00,508.03,494.00,495.00,24241900,334.337
2009-02-13,515.25,518.00,505.00,505.50,42948600,341.429
2009-02-12,504.75,510.00,497.25,509.25,35276700,343.962
2009-02-11,501.00,512.00,499.50,510.00,36300300,344.468
2009-02-10,503.75,515.50,501.50,503.00,19550600,339.74
2009-02-09,508.00,516.00,502.00,511.50,24098000,345.481
2009-02-06,507.00,513.00,502.50,511.00,47600600,345.144
2009-02-05,490.50,504.75,487.50,501.50,000,338.727
2009-02-04,491.00,533.25,484.50,499.75,000,337.545
2009-02-03,473.00,488.00,461.50,487.25,000,329.102
2009-02-02,491.00,491.00,475.134,484.75,32883700,327.414
2009-01-30,498.25,502.00,489.25,494.50,48817000,333.999
2009-01-29,505.75,507.25,491.50,499.00,47455300,337.039
2009-01-28,513.00,516.50,503.50,504.25,44211500,340.585
2009-01-27,510.50,512.00,495.75,508.75,44584900,343.624
2009-01-26,488.00,510.50,486.25,508.00,000,343.117
2009-01-23,490.75,491.50,470.50,487.50,58261000,329.271
2009-01-22,498.00,501.75,487.25,489.75,45595300,330.791
2009-01-21,493.00,497.00,472.978,485.75,82628800,328.089
2009-01-20,487.50,505.00,482.00,498.00,53336000,336.363
2009-01-19,502.00,513.32,479.75,489.00,32430600,330.284
2009-01-16,495.00,507.25,488.00,492.00,41635200,332.311
2009-01-15,488.75,497.322,480.00,484.75,53899300,327.414
2009-01-14,523.00,523.00,480.75,488.75,76897100,330.115
2009-01-13,509.50,521.667,501.00,515.50,53239500,348.183
2009-01-12,517.25,519.50,508.00,509.00,37781900,343.793
2009-01-09,537.50,537.80,516.00,519.00,40536500,350.547
2009-01-08,518.00,533.75,515.00,532.00,36049600,359.328
2009-01-07,545.75,546.00,520.25,523.75,71650100,353.755
2009-01-06,560.00,565.00,550.00,554.50,49070500,374.525
2009-01-05,560.00,566.50,545.73,560.00,43850800,378.24
