Date,Open,High,Low,Close,Volume,Adj Close
2010-10-28,5646.00,5711.799805,5646.00,5677.899902,767341000,5677.899902
2010-10-27,5707.299805,5707.299805,5630.899902,5646.00,787759900,5646.00
2010-10-26,5752.00,5754.200195,5677.200195,5707.299805,812401800,5707.299805
2010-10-25,5741.399902,5794.299805,5741.399902,5752.00,772475900,5752.00
2010-10-22,5757.899902,5758.00,5724.299805,5741.399902,656563500,5741.399902
2010-10-21,5728.899902,5786.700195,5698.00,5757.899902,1023125900,5757.899902
2010-10-20,5703.899902,5730.00,5680.399902,5728.899902,671501800,5728.899902
2010-10-19,5742.50,5761.899902,5690.600098,5703.899902,777665300,5703.899902
2010-10-18,5703.399902,5748.799805,5670.100098,5742.50,610917600,5742.50
2010-10-15,5727.200195,5743.899902,5666.00,5703.399902,996353400,5703.399902
2010-10-14,5747.399902,5770.899902,5712.899902,5727.200195,1129485800,5727.200195
2010-10-13,5661.600098,5760.50,5661.600098,5747.399902,971374300,5747.399902
2010-10-12,5672.399902,5677.00,5597.50,5661.600098,637397400,5661.600098
2010-10-11,5657.600098,5686.00,5655.700195,5672.399902,475637900,5672.399902
2010-10-08,5662.100098,5663.700195,5606.600098,5657.600098,1047049700,5657.600098
2010-10-07,5681.399902,5707.299805,5650.799805,5662.100098,947272600,5662.100098
2010-10-06,5635.799805,5695.50,5635.799805,5681.399902,756640400,5681.399902
2010-10-05,5556.00,5646.100098,5550.600098,5635.799805,830075100,5635.799805
2010-10-04,5592.899902,5601.200195,5550.799805,5556.00,604252100,5556.00
2010-10-01,5548.600098,5615.100098,5547.600098,5592.899902,823630700,5592.899902
2010-09-30,5569.299805,5650.299805,5539.100098,5548.600098,1012633600,5548.600098
2010-09-29,5578.399902,5624.50,5544.700195,5569.299805,799992400,5569.299805
2010-09-28,5573.399902,5582.100098,5506.100098,5578.399902,854163200,5578.399902
2010-09-27,5598.50,5615.799805,5569.899902,5573.399902,600635600,5573.399902
2010-09-24,5547.100098,5612.50,5516.50,5598.50,818644700,5598.50
2010-09-23,5551.899902,5588.799805,5471.700195,5547.100098,795945500,5547.100098
2010-09-22,5576.200195,5597.600098,5516.899902,5551.899902,783222600,5551.899902
2010-09-21,5602.50,5635.700195,5576.200195,5576.200195,730333600,5576.200195
2010-09-20,5508.50,5607.299805,5508.50,5602.50,676518800,5602.50
2010-09-17,5540.100098,5612.899902,5508.50,5508.50,1391565500,5508.50
2010-09-16,5555.600098,5564.50,5534.00,5540.100098,700521300,5540.100098
2010-09-15,5567.399902,5578.700195,5536.00,5555.600098,764665800,5555.600098
2010-09-14,5565.50,5582.50,5541.50,5567.399902,736346400,5567.399902
2010-09-13,5501.600098,5571.399902,5501.600098,5565.50,882318800,5565.50
2010-09-10,5494.200195,5511.50,5475.899902,5501.600098,792428300,5501.600098
2010-09-09,5429.700195,5505.700195,5412.50,5494.200195,936215800,5494.200195
2010-09-08,5407.799805,5445.600098,5361.399902,5429.700195,851371400,5429.700195
2010-09-07,5439.200195,5439.200195,5381.100098,5407.799805,698426500,5407.799805
2010-09-06,5428.200195,5459.399902,5428.200195,5439.200195,482717500,5439.200195
2010-09-03,5371.00,5454.00,5371.00,5428.200195,733985200,5428.200195
2010-09-02,5366.399902,5383.700195,5347.00,5371.00,836275200,5371.00
2010-09-01,5225.200195,5366.399902,5225.200195,5366.399902,990584200,5366.399902
2010-08-31,5201.600098,5225.200195,5129.700195,5225.200195,1162231100,5225.200195
2010-08-30,5201.600098,5201.600098,5201.600098,5201.600098,000,5201.600098
2010-08-27,5155.799805,5211.600098,5121.00,5201.600098,791004500,5201.600098
2010-08-26,5109.399902,5167.799805,5109.399902,5155.799805,699881200,5155.799805
2010-08-25,5156.00,5168.50,5070.899902,5109.399902,852400800,5109.399902
2010-08-24,5234.799805,5234.799805,5109.899902,5156.00,863053600,5156.00
2010-08-23,5195.299805,5268.399902,5186.899902,5234.799805,582331200,5234.799805
2010-08-20,5211.299805,5233.00,5160.399902,5195.299805,808561300,5195.299805
2010-08-19,5302.899902,5336.399902,5205.600098,5211.299805,825504500,5211.299805
2010-08-18,5350.600098,5350.600098,5296.899902,5302.899902,653515300,5302.899902
2010-08-17,5276.100098,5351.50,5276.100098,5350.600098,722264800,5350.600098
2010-08-16,5275.399902,5304.600098,5228.600098,5276.100098,602793800,5276.100098
2010-08-13,5266.100098,5308.799805,5225.899902,5275.399902,862502000,5275.399902
2010-08-12,5245.200195,5272.50,5210.600098,5266.100098,1058661400,5266.100098
2010-08-11,5376.399902,5376.399902,5245.00,5245.200195,1046900300,5245.200195
2010-08-10,5410.50,5411.600098,5348.100098,5376.399902,853612000,5376.399902
2010-08-09,5332.399902,5418.600098,5332.399902,5410.50,635528400,5410.50
2010-08-06,5365.799805,5408.100098,5307.600098,5332.399902,1147370800,5332.399902
2010-08-05,5386.200195,5416.799805,5356.799805,5365.799805,1082479100,5365.799805
2010-08-04,5396.50,5406.799805,5318.799805,5386.200195,1157313500,5386.200195
2010-08-03,5397.100098,5397.299805,5353.50,5396.50,849018700,5396.50
2010-08-02,5258.00,5401.700195,5258.00,5397.100098,955430600,5397.100098
2010-07-30,5314.00,5322.700195,5245.50,5258.00,838262600,5258.00
2010-07-29,5319.700195,5375.200195,5314.00,5314.00,792887400,5314.00
2010-07-28,5365.700195,5398.100098,5314.600098,5319.700195,1184814900,5319.700195
2010-07-27,5351.100098,5411.50,5351.100098,5365.700195,1810362800,5365.700195
2010-07-26,5312.600098,5351.899902,5301.299805,5351.100098,772356100,5351.100098
2010-07-23,5313.799805,5328.50,5272.700195,5312.600098,872202700,5312.600098
2010-07-22,5214.600098,5319.50,5181.00,5313.799805,1022077600,5313.799805
2010-07-21,5139.50,5244.899902,5139.50,5214.600098,966423900,5214.600098
2010-07-20,5148.299805,5180.00,5090.600098,5139.50,830736400,5139.50
2010-07-19,5158.899902,5196.799805,5111.899902,5148.299805,687707400,5148.299805
2010-07-16,5211.299805,5273.600098,5153.299805,5158.899902,1068185900,5158.899902
2010-07-15,5253.50,5268.399902,5187.50,5211.299805,833731400,5211.299805
2010-07-14,5271.00,5287.299805,5205.799805,5253.50,839649300,5253.50
2010-07-13,5167.00,5272.299805,5167.00,5271.00,891506900,5271.00
2010-07-12,5132.899902,5193.200195,5128.600098,5167.00,622994300,5167.00
2010-07-09,5105.50,5150.600098,5098.799805,5132.899902,859246500,5132.899902
2010-07-08,5014.799805,5123.50,5014.799805,5105.50,1130033500,5105.50
2010-07-07,4965.00,5014.799805,4892.00,5014.799805,1061086600,5014.799805
2010-07-06,4823.50,4967.700195,4823.50,4965.00,921871900,4965.00
2010-07-05,4838.100098,4863.399902,4821.100098,4823.50,539451500,4823.50
2010-07-02,4805.799805,4880.899902,4805.799805,4838.100098,1038891400,4838.100098
2010-07-01,4916.899902,4916.899902,4790.00,4805.799805,1342920500,4805.799805
2010-06-30,4914.200195,4961.899902,4898.50,4916.899902,1277285100,4916.899902
2010-06-29,5071.700195,5071.700195,4899.00,4914.200195,1016390800,4914.200195
2010-06-28,5046.50,5085.700195,5024.700195,5071.700195,845187300,5071.700195
2010-06-25,5100.200195,5130.50,5031.700195,5046.50,1188668800,5046.50
2010-06-24,5178.50,5211.799805,5091.00,5100.200195,979497900,5100.200195
2010-06-23,5247.00,5247.899902,5165.799805,5178.50,941044800,5178.50
2010-06-22,5299.100098,5299.100098,5210.00,5247.00,1124430700,5247.00
2010-06-21,5250.799805,5331.50,5250.799805,5299.100098,797902600,5299.100098
2010-06-18,5253.899902,5289.100098,5239.399902,5250.799805,1528137800,5250.799805
2010-06-17,5237.899902,5293.799805,5233.200195,5253.899902,1139301600,5253.899902
2010-06-16,5217.799805,5257.299805,5209.399902,5237.899902,1026163200,5237.899902
2010-06-15,5202.100098,5242.100098,5149.100098,5217.799805,1005269000,5217.799805
2010-06-14,5163.700195,5215.200195,5163.700195,5202.100098,947984800,5202.100098
2010-06-11,5132.50,5184.399902,5116.700195,5163.700195,1102533300,5163.700195
2010-06-10,5085.899902,5149.700195,5030.899902,5132.50,1364944200,5132.50
2010-06-09,5028.200195,5085.899902,4998.100098,5085.899902,1094116800,5085.899902
2010-06-08,5069.100098,5084.100098,4984.700195,5028.200195,1199075300,5028.200195
2010-06-07,5126.00,5126.00,5040.299805,5069.100098,900731500,5069.100098
2010-06-04,5211.200195,5261.700195,5102.100098,5126.00,1209543600,5126.00
2010-06-03,5151.299805,5262.50,5151.299805,5211.200195,1214853200,5211.200195
2010-06-02,5163.299805,5163.299805,5072.50,5151.299805,1173782500,5151.299805
2010-06-01,5188.399902,5192.100098,5063.200195,5163.299805,1325107200,5163.299805
2010-05-31,5188.399902,5188.399902,5188.399902,5188.399902,000,5188.399902
2010-05-28,5195.200195,5240.299805,5186.00,5188.399902,1335686900,5188.399902
2010-05-27,5038.100098,5195.399902,5038.100098,5195.200195,1582638200,5195.200195
2010-05-26,4940.700195,5097.899902,4940.50,5038.100098,1832110200,5038.100098
2010-05-25,5069.600098,5069.600098,4898.50,4940.700195,1728679200,4940.700195
2010-05-24,5062.899902,5109.399902,5021.600098,5069.600098,963073600,5069.600098
2010-05-21,5073.100098,5084.00,4957.100098,5062.899902,2015042600,5062.899902
2010-05-20,5158.100098,5230.200195,5000.799805,5073.100098,1700662800,5073.100098
2010-05-19,5307.299805,5307.299805,5158.100098,5158.100098,1381919600,5158.100098
2010-05-18,5262.50,5341.399902,5262.50,5307.299805,1111259100,5307.299805
2010-05-17,5262.899902,5327.50,5231.600098,5262.50,1200727700,5262.50
2010-05-14,5433.700195,5433.700195,5245.399902,5262.899902,1335859200,5262.899902
2010-05-13,5383.50,5436.00,5381.600098,5433.700195,956026300,5433.700195
2010-05-12,5334.200195,5401.00,5284.700195,5383.50,1513656500,5383.50
2010-05-11,5387.399902,5387.399902,5257.200195,5334.200195,1450249400,5334.200195
2010-05-10,5123.00,5399.799805,5123.00,5387.399902,2324686400,5387.399902
2010-05-07,5261.00,5264.50,5045.299805,5123.00,2757309200,5123.00
2010-05-06,5341.899902,5371.50,5251.299805,5261.00,1701801200,5261.00
2010-05-05,5411.100098,5428.799805,5304.600098,5341.899902,1997069600,5341.899902
2010-05-04,5553.299805,5566.00,5398.899902,5411.100098,1735870600,5411.100098
2010-05-03,5553.299805,5553.299805,5553.299805,5553.299805,000,5553.299805
2010-04-30,5617.799805,5643.899902,5540.600098,5553.299805,1439125200,5553.299805
2010-04-29,5586.600098,5638.799805,5579.700195,5617.799805,1206691700,5617.799805
2010-04-28,5603.50,5640.00,5533.600098,5586.600098,1832667200,5586.600098
2010-04-27,5753.899902,5758.600098,5603.50,5603.50,1515371800,5603.50
2010-04-26,5723.700195,5800.700195,5723.700195,5753.899902,1036747900,5753.899902
2010-04-23,5665.299805,5740.899902,5665.299805,5723.700195,1002800100,5723.700195
2010-04-22,5723.399902,5761.399902,5652.399902,5665.299805,1139851500,5665.299805
2010-04-21,5783.700195,5797.00,5721.299805,5723.399902,1148842800,5723.399902
2010-04-20,5727.899902,5796.600098,5727.899902,5783.700195,1081126000,5783.700195
2010-04-19,5744.00,5748.299805,5697.200195,5727.899902,889516800,5727.899902
2010-04-16,5825.00,5833.700195,5726.399902,5744.00,1634478500,5744.00
2010-04-15,5796.299805,5832.299805,5778.399902,5825.00,1030545900,5825.00
2010-04-14,5761.700195,5812.799805,5761.700195,5796.299805,868022000,5796.299805
2010-04-13,5777.700195,5778.899902,5741.899902,5761.700195,668939800,5761.700195
2010-04-12,5771.00,5803.700195,5755.799805,5777.700195,595469500,5777.700195
2010-04-09,5712.700195,5773.600098,5712.700195,5771.00,704070300,5771.00
2010-04-08,5762.100098,5762.100098,5684.50,5712.700195,820356600,5712.700195
2010-04-07,5780.399902,5782.299805,5753.399902,5762.100098,828676900,5762.100098
2010-04-06,5744.899902,5790.399902,5744.600098,5780.399902,845433900,5780.399902
2010-04-05,5744.899902,5744.899902,5744.899902,5744.899902,000,5744.899902
2010-04-02,5744.899902,5744.899902,5744.899902,5744.899902,000,5744.899902
2010-04-01,5679.600098,5744.899902,5679.50,5744.899902,807719900,5744.899902
2010-03-31,5672.299805,5698.50,5646.299805,5679.600098,1105283700,5679.600098
2010-03-30,5710.700195,5742.799805,5662.799805,5672.299805,930757400,5672.299805
2010-03-29,5703.00,5733.100098,5684.600098,5710.700195,1015977100,5710.700195
2010-03-26,5727.700195,5727.700195,5695.50,5703.00,1031531100,5703.00
2010-03-25,5677.899902,5737.100098,5673.100098,5727.700195,1098678300,5727.700195
2010-03-24,5673.600098,5698.899902,5636.00,5677.899902,1118840000,5677.899902
2010-03-23,5644.50,5695.899902,5644.50,5673.600098,969327600,5673.600098
2010-03-22,5650.100098,5650.100098,5583.50,5644.50,886165700,5644.50
2010-03-19,5642.600098,5691.200195,5633.50,5650.100098,2488302000,5650.100098
2010-03-18,5644.600098,5661.00,5619.200195,5642.600098,919829700,5642.600098
2010-03-17,5620.399902,5657.799805,5620.399902,5644.600098,930653500,5644.600098
2010-03-16,5593.899902,5637.700195,5593.899902,5620.399902,878179400,5620.399902
2010-03-15,5625.700195,5627.00,5588.200195,5593.899902,818311200,5593.899902
2010-03-12,5617.299805,5646.700195,5612.399902,5625.700195,1292880400,5625.700195
2010-03-11,5640.600098,5642.899902,5594.700195,5617.299805,889812900,5617.299805
2010-03-10,5602.299805,5645.299805,5585.399902,5640.600098,997893900,5640.600098
2010-03-09,5606.700195,5618.399902,5563.100098,5602.299805,993738400,5602.299805
2010-03-08,5599.799805,5621.200195,5579.200195,5606.700195,837350700,5606.700195
2010-03-05,5527.200195,5605.399902,5527.200195,5599.799805,1001732100,5599.799805
2010-03-04,5533.200195,5544.200195,5501.100098,5527.200195,1075263000,5527.200195
2010-03-03,5484.100098,5541.799805,5465.299805,5533.200195,1108893100,5533.200195
2010-03-02,5405.899902,5485.00,5403.700195,5484.100098,1218498700,5484.100098
2010-03-01,5354.50,5420.799805,5354.50,5405.899902,1423330600,5405.899902
2010-02-26,5278.200195,5367.799805,5278.200195,5354.50,1700847600,5354.50
2010-02-25,5342.899902,5370.399902,5259.700195,5278.200195,1951587200,5278.200195
2010-02-24,5315.100098,5357.899902,5298.200195,5342.899902,953221200,5342.899902
2010-02-23,5352.100098,5395.50,5302.00,5315.100098,1063966500,5315.100098
2010-02-22,5358.200195,5387.00,5348.200195,5352.100098,961342400,5352.100098
2010-02-19,5325.100098,5366.100098,5281.399902,5358.200195,1469031000,5358.200195
2010-02-18,5276.600098,5326.399902,5261.700195,5325.100098,966085200,5325.100098
2010-02-17,5244.100098,5304.50,5244.100098,5276.600098,1205018000,5276.600098
2010-02-16,5167.50,5248.100098,5167.50,5244.100098,1098282000,5244.100098
2010-02-15,5142.50,5194.299805,5142.50,5167.50,591532800,5167.50
2010-02-12,5161.50,5207.700195,5117.399902,5142.50,1285903300,5142.50
2010-02-11,5132.00,5201.799805,5114.50,5161.50,1565807200,5161.50
2010-02-10,5111.799805,5181.200195,5105.299805,5132.00,1191910000,5132.00
2010-02-09,5092.299805,5132.899902,5084.799805,5111.799805,1284674100,5111.799805
2010-02-08,5060.899902,5118.100098,5033.00,5092.299805,1326821100,5092.299805
2010-02-05,5139.299805,5139.299805,5033.799805,5060.899902,1930760000,5060.899902
2010-02-04,5253.200195,5262.200195,5123.899902,5139.299805,1725801600,5139.299805
2010-02-03,5283.299805,5305.399902,5237.700195,5253.200195,1140388100,5253.200195
2010-02-02,5247.399902,5289.100098,5208.200195,5283.299805,1105691000,5283.299805
2010-02-01,5188.50,5250.100098,5163.600098,5247.399902,934766100,5247.399902
2010-01-29,5145.700195,5230.200195,5145.700195,5188.50,1281845800,5188.50
2010-01-28,5217.50,5280.399902,5145.700195,5145.700195,1294378400,5145.700195
2010-01-27,5276.899902,5276.899902,5192.600098,5217.50,1271716800,5217.50
2010-01-26,5260.299805,5276.899902,5215.700195,5276.899902,1015919800,5276.899902
2010-01-25,5303.00,5330.600098,5252.899902,5260.299805,1024448800,5260.299805
2010-01-22,5335.100098,5345.600098,5253.00,5303.00,1645842400,5303.00
2010-01-21,5420.799805,5468.399902,5331.600098,5335.100098,1345500500,5335.100098
2010-01-20,5513.100098,5513.100098,5404.00,5420.799805,1199200900,5420.799805
2010-01-19,5494.399902,5531.899902,5431.299805,5513.100098,1107801600,5513.100098
2010-01-18,5455.399902,5504.00,5454.299805,5494.399902,776795200,5494.399902
2010-01-15,5498.200195,5527.00,5450.399902,5455.399902,1743437800,5455.399902
2010-01-14,5473.50,5521.899902,5473.50,5498.200195,928036100,5498.200195
2010-01-13,5498.700195,5509.700195,5450.899902,5473.50,849923000,5473.50
2010-01-12,5538.100098,5549.600098,5459.899902,5498.700195,957401700,5498.700195
2010-01-11,5534.200195,5600.50,5527.899902,5538.100098,901194900,5538.100098
2010-01-08,5526.700195,5549.299805,5494.799805,5534.200195,1006420600,5534.200195
2010-01-07,5530.00,5551.700195,5499.799805,5526.700195,1162933700,5526.700195
2010-01-06,5522.50,5536.50,5497.700195,5530.00,998295300,5530.00
2010-01-05,5500.299805,5536.399902,5480.700195,5522.50,1149301200,5522.50
2010-01-04,5412.899902,5500.299805,5410.799805,5500.299805,750942000,5500.299805
2010-01-01,5412.899902,5412.899902,5412.899902,5412.899902,000,5412.899902
2009-12-31,5397.899902,5431.899902,5390.399902,5412.899902,173847600,5412.899902
2009-12-30,5437.600098,5442.799805,5390.600098,5397.899902,345719700,5397.899902
2009-12-29,5402.399902,5445.200195,5402.399902,5437.600098,387897900,5437.600098
2009-12-28,5402.399902,5402.399902,5402.399902,5402.399902,000,5402.399902
2009-12-25,5402.399902,5402.399902,5402.399902,5402.399902,000,5402.399902
2009-12-24,5372.399902,5402.399902,5367.799805,5402.399902,231029600,5402.399902
2009-12-23,5328.700195,5386.600098,5328.700195,5372.399902,482896200,5372.399902
2009-12-22,5294.00,5361.899902,5294.00,5328.700195,555721800,5328.700195
2009-12-21,5196.799805,5320.00,5196.799805,5294.00,791039900,5294.00
2009-12-18,5217.600098,5287.600098,5196.799805,5196.799805,2130863400,5196.799805
2009-12-17,5320.299805,5320.299805,5217.600098,5217.600098,1163068400,5217.600098
2009-12-16,5285.799805,5335.299805,5283.899902,5320.299805,890712700,5320.299805
2009-12-15,5315.299805,5328.100098,5250.799805,5285.799805,822309600,5285.799805
2009-12-14,5261.600098,5331.00,5261.600098,5315.299805,1090034400,5315.299805
2009-12-11,5244.399902,5312.00,5244.399902,5261.600098,972486700,5261.600098
2009-12-10,5203.899902,5254.50,5194.50,5244.399902,1108489400,5244.399902
2009-12-09,5223.100098,5245.899902,5175.700195,5203.899902,1211440700,5203.899902
2009-12-08,5310.700195,5323.399902,5206.399902,5223.100098,1303308500,5223.100098
2009-12-07,5322.399902,5328.799805,5251.00,5310.700195,1072522900,5310.700195
2009-12-04,5313.00,5373.899902,5272.799805,5322.399902,1344174000,5322.399902
2009-12-03,5327.399902,5372.399902,5311.899902,5313.00,1471991200,5313.00
2009-12-02,5312.200195,5348.50,5283.00,5327.399902,1535114100,5327.399902
2009-12-01,5190.700195,5312.200195,5190.700195,5312.200195,1351286000,5312.200195
2009-11-30,5245.700195,5270.399902,5190.700195,5190.700195,1274511100,5190.700195
2009-11-27,5194.100098,5271.00,5103.799805,5245.700195,1511711600,5245.700195
2009-11-26,5364.799805,5364.799805,5189.399902,5194.100098,1110331200,5194.100098
2009-11-25,5324.00,5372.200195,5324.00,5364.799805,1022719500,5364.799805
2009-11-24,5355.50,5374.899902,5309.100098,5324.00,1133815900,5324.00
2009-11-23,5251.399902,5379.50,5251.399902,5355.50,721784600,5355.50
2009-11-20,5267.700195,5309.399902,5224.00,5251.399902,1164314900,5251.399902
2009-11-19,5342.100098,5343.799805,5254.200195,5267.700195,969706000,5267.700195
2009-11-18,5345.899902,5372.100098,5331.600098,5342.100098,1023292500,5342.100098
2009-11-17,5382.700195,5382.700195,5337.00,5345.899902,861148200,5345.899902
2009-11-16,5296.399902,5397.00,5296.399902,5382.700195,786345500,5382.700195
2009-11-13,5276.50,5297.399902,5251.299805,5296.399902,825549600,5296.399902
2009-11-12,5266.799805,5304.899902,5254.100098,5276.50,1021883100,5276.50
2009-11-11,5230.600098,5301.100098,5230.600098,5266.799805,1048756700,5266.799805
2009-11-10,5235.200195,5264.299805,5221.50,5230.600098,1093802700,5230.600098
2009-11-09,5142.700195,5240.00,5142.700195,5235.200195,866590200,5235.200195
2009-11-06,5125.600098,5159.00,5077.899902,5142.700195,1026864200,5142.700195
2009-11-05,5107.100098,5154.600098,5036.899902,5125.600098,1004107700,5125.600098
2009-11-04,5037.200195,5120.799805,5037.200195,5107.899902,959549700,5107.899902
2009-11-03,5104.50,5104.50,4985.100098,5037.200195,1355407200,5037.200195
2009-11-02,5044.600098,5115.700195,5022.50,5104.50,1039674900,5104.50
2009-10-30,5137.700195,5169.899902,5024.399902,5044.600098,1400463200,5044.600098
2009-10-29,5080.399902,5145.600098,5042.700195,5137.700195,1347176900,5137.700195
2009-10-28,5201.00,5201.00,5074.100098,5080.399902,1417096300,5080.399902
2009-10-27,5191.700195,5230.600098,5181.899902,5201.00,1445543900,5201.00
